STATUS;VALID_ON;LOT_TYPE_FK;IDE_SCENARIO_FK;IDE_GL_REF;IDE_GL_DETAIL_REF;IDE_GL_ENTITY_REF;TYP_AMOUNT;IDE_CONTRACT_REF;IDE_INTERNAL_PARTY_REF;TYP_DC_INDICATOR;CCY_ISO_CURRENCY;OCA_AMOUNT;RCA_AMOUNT;TYP_GL_TYPE;DTE_VALUE;AUDIT_INFO
5;20230731;1;1;GEL_1111100;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1112100;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1112101;0;0;1;;CTP_CKV;1;EUR;58749.00;58749.00;2;31/07/2023;
5;20230731;1;1;GEL_1112200;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1112300;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1112900;0;0;1;;CTP_CKV;1;EUR;180000.00;180000.00;2;31/07/2023;
5;20230731;1;1;GEL_1112910;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1114100;0;0;1;;CTP_CKV;1;EUR;5000.63;5000.63;2;31/07/2023;
5;20230731;1;1;GEL_1114200;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1114300;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1222100;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1222110;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1222310;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1222311;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1222320;0;0;1;;CTP_CKV;1;EUR;2637322.22;2637322.22;2;31/07/2023;
5;20230731;1;1;GEL_1222330;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1222610;0;0;1;;CTP_CKV;1;EUR;112220.47;112220.47;2;31/07/2023;
5;20230731;1;1;GEL_1222620;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1222630;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1222640;0;0;1;;CTP_CKV;1;EUR;8124.60;8124.60;2;31/07/2023;
5;20230731;1;1;GEL_1431000;0;0;1;;CTP_CKV;1;EUR;611603.99;611603.99;2;31/07/2023;
5;20230731;1;1;GEL_1431100;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1431101;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1431102;0;0;1;;CTP_CKV;1;EUR;33.48;33.48;2;31/07/2023;
5;20230731;1;1;GEL_1431103;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1432000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1433000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1434000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1435000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1436000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1511100;0;0;1;;CTP_CKV;1;EUR;94874.77;94874.77;2;31/07/2023;
5;20230731;1;1;GEL_1511120;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1511170;0;0;1;;CTP_CKV;2;EUR;94874.77;94874.77;2;31/07/2023;
5;20230731;1;1;GEL_1610000;0;0;1;;CTP_CKV;1;EUR;2090059.91;2090059.91;2;31/07/2023;
5;20230731;1;1;GEL_1611000;0;0;1;;CTP_CKV;1;EUR;448844.11;448844.11;2;31/07/2023;
5;20230731;1;1;GEL_1624000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1714400;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1721110;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1721119;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1721140;0;0;1;;CTP_CKV;1;EUR;2312407.22;2312407.22;2;31/07/2023;
5;20230731;1;1;GEL_1721148;0;0;1;;CTP_CKV;2;EUR;12407.22;12407.22;2;31/07/2023;
5;20230731;1;1;GEL_1721149;0;0;1;;CTP_CKV;2;EUR;1122420.69;1122420.69;2;31/07/2023;
5;20230731;1;1;GEL_1721150;0;0;1;;CTP_CKV;1;EUR;2633630.46;2633630.46;2;31/07/2023;
5;20230731;1;1;GEL_1721159;0;0;1;;CTP_CKV;2;EUR;1064355.29;1064355.29;2;31/07/2023;
5;20230731;1;1;GEL_1722000;0;0;1;;CTP_CKV;1;EUR;824017.88;824017.88;2;31/07/2023;
5;20230731;1;1;GEL_1722009;0;0;1;;CTP_CKV;2;EUR;687732.06;687732.06;2;31/07/2023;
5;20230731;1;1;GEL_1722100;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1722109;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1724100;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1724109;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1724200;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1724209;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1741000;0;0;1;;CTP_CKV;1;EUR;3262926.77;3262926.77;2;31/07/2023;
5;20230731;1;1;GEL_1741000;0;0;2;;CTP_CKV;1;EUR;2234146.80;2234146.80;2;31/07/2023;
5;20230731;1;1;GEL_1741000;0;0;666;;CTP_CKV;1;EUR;999;999;2;31/07/2023;
5;20230731;1;1;GEL_1741009;0;0;1;;CTP_CKV;2;EUR;1028779.97;1028779.97;2;31/07/2023;
5;20230731;1;1;GEL_1741010;0;0;1;;CTP_CKV;1;EUR;440442.01;440442.01;2;31/07/2023;
5;20230731;1;1;GEL_1741019;0;0;1;;CTP_CKV;2;EUR;183517.50;183517.50;2;31/07/2023;
5;20230731;1;1;GEL_1741020;0;0;1;;CTP_CKV;1;EUR;551028.68;551028.68;2;31/07/2023;
5;20230731;1;1;GEL_1741029;0;0;1;;CTP_CKV;2;EUR;532278.51;532278.51;2;31/07/2023;
5;20230731;1;1;GEL_1741030;0;0;1;;CTP_CKV;1;EUR;6896783.98;6896783.98;2;31/07/2023;
5;20230731;1;1;GEL_1741039;0;0;1;;CTP_CKV;2;EUR;6896783.98;6896783.98;2;31/07/2023;
5;20230731;1;1;GEL_1741040;0;0;1;;CTP_CKV;1;EUR;100300.00;100300.00;2;31/07/2023;
5;20230731;1;1;GEL_1741049;0;0;1;;CTP_CKV;2;EUR;41791.50;41791.50;2;31/07/2023;
5;20230731;1;1;GEL_1742000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_1742009;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2218000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223121;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223122;0;0;1;;CTP_CKV;2;EUR;44350.00;44350.00;2;31/07/2023;
5;20230731;1;1;GEL_2223123;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223124;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223125;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223130;0;0;1;;CTP_CKV;2;EUR;9910.86;9910.86;2;31/07/2023;
5;20230731;1;1;GEL_2223131;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223132;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223135;0;0;1;;CTP_CKV;2;EUR;5452.28;5452.28;2;31/07/2023;
5;20230731;1;1;GEL_2223136;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223137;0;0;1;;CTP_CKV;2;EUR;296.39;296.39;2;31/07/2023;
5;20230731;1;1;GEL_2223151;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223152;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223153;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223161;0;0;1;;CTP_CKV;2;EUR;95195.56;95195.56;2;31/07/2023;
5;20230731;1;1;GEL_2223162;0;0;1;;CTP_CKV;2;EUR;3789141.36;3789141.36;2;31/07/2023;
5;20230731;1;1;GEL_2223163;0;0;1;;CTP_CKV;2;EUR;949792.34;949792.34;2;31/07/2023;
5;20230731;1;1;GEL_2223164;0;0;1;;CTP_CKV;2;EUR;337547.88;337547.88;2;31/07/2023;
5;20230731;1;1;GEL_2223165;0;0;1;;CTP_CKV;2;EUR;6.44;6.44;2;31/07/2023;
5;20230731;1;1;GEL_2223170;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223171;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223172;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223173;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223174;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223300;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2223310;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2323000;0;0;1;;CTP_CKV;2;EUR;1872.77;1872.77;2;31/07/2023;
5;20230731;1;1;GEL_2323010;0;0;1;;CTP_CKV;2;EUR;212652.31;212652.31;2;31/07/2023;
5;20230731;1;1;GEL_2323015;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2411100;0;0;1;;CTP_CKV;2;EUR;93547.29;93547.29;2;31/07/2023;
5;20230731;1;1;GEL_2411200;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2411210;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2411211;0;0;1;;CTP_CKV;2;EUR;18991.50;18991.50;2;31/07/2023;
5;20230731;1;1;GEL_2411220;0;0;1;;CTP_CKV;2;EUR;1881.93;1881.93;2;31/07/2023;
5;20230731;1;1;GEL_2411230;0;0;1;;CTP_CKV;2;EUR;4859.69;4859.69;2;31/07/2023;
5;20230731;1;1;GEL_2411240;0;0;1;;CTP_CKV;2;EUR;2598.38;2598.38;2;31/07/2023;
5;20230731;1;1;GEL_2411250;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2411260;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2411270;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2411280;0;0;1;;CTP_CKV;2;EUR;62023.06;62023.06;2;31/07/2023;
5;20230731;1;1;GEL_2411290;0;0;1;;CTP_CKV;2;EUR;78348.45;78348.45;2;31/07/2023;
5;20230731;1;1;GEL_2411291;0;0;1;;CTP_CKV;2;EUR;14725.87;14725.87;2;31/07/2023;
5;20230731;1;1;GEL_2411295;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2411296;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2411300;0;0;1;;CTP_CKV;2;EUR;1155.00;1155.00;2;31/07/2023;
5;20230731;1;1;GEL_2411310;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2411320;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2411330;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2411400;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2411500;0;0;1;;CTP_CKV;2;EUR;33080.61;33080.61;2;31/07/2023;
5;20230731;1;1;GEL_2412100;0;0;1;;CTP_CKV;1;EUR;7.89;7.89;2;31/07/2023;
5;20230731;1;1;GEL_2412200;0;0;1;;CTP_CKV;2;EUR;34779.71;34779.71;2;31/07/2023;
5;20230731;1;1;GEL_2412300;0;0;1;;CTP_CKV;2;EUR;319479.79;319479.79;2;31/07/2023;
5;20230731;1;1;GEL_2412400;0;0;1;;CTP_CKV;2;EUR;141613.38;141613.38;2;31/07/2023;
5;20230731;1;1;GEL_2412500;0;0;1;;CTP_CKV;2;EUR;405000.00;405000.00;2;31/07/2023;
5;20230731;1;1;GEL_2412510;0;0;1;;CTP_CKV;2;EUR;82271.66;82271.66;2;31/07/2023;
5;20230731;1;1;GEL_2421050;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2421060;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2421100;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2421150;0;0;1;;CTP_CKV;2;EUR;321475.42;321475.42;2;31/07/2023;
5;20230731;1;1;GEL_2421300;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2421400;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2421500;0;0;1;;CTP_CKV;2;EUR;185715.14;185715.14;2;31/07/2023;
5;20230731;1;1;GEL_2421501;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2421510;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2421520;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2421600;0;0;1;;CTP_CKV;2;EUR;308034.83;308034.83;2;31/07/2023;
5;20230731;1;1;GEL_2421610;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2421620;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2421630;0;0;1;;CTP_CKV;2;EUR;896741.12;896741.12;2;31/07/2023;
5;20230731;1;1;GEL_2421640;0;0;1;;CTP_CKV;2;EUR;1093.30;1093.30;2;31/07/2023;
5;20230731;1;1;GEL_2421650;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2421655;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2421660;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2421670;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2421700;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2422000;0;0;1;;CTP_CKV;2;EUR;42780.80;42780.80;2;31/07/2023;
5;20230731;1;1;GEL_2422100;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2422300;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2422400;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2423100;0;0;1;;CTP_CKV;2;EUR;6392.10;6392.10;2;31/07/2023;
5;20230731;1;1;GEL_2423110;0;0;1;;CTP_CKV;2;EUR;2383.22;2383.22;2;31/07/2023;
5;20230731;1;1;GEL_2423111;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2423112;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2423113;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2423114;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2423115;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2423116;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2423117;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2423118;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2423119;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2423120;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2423200;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2511000;0;0;1;;CTP_CKV;2;EUR;200000.00;200000.00;2;31/07/2023;
5;20230731;1;1;GEL_2531000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2532000;0;0;1;;CTP_CKV;2;EUR;1650000.00;1650000.00;2;31/07/2023;
5;20230731;1;1;GEL_2535000;0;0;1;;CTP_CKV;2;EUR;133388.47;133388.47;2;31/07/2023;
5;20230731;1;1;GEL_2541000;0;0;1;;CTP_CKV;2;EUR;1550999.62;1550999.62;2;31/07/2023;
5;20230731;1;1;GEL_2542000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2611010;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2620000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2730000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2811000;0;0;1;;CTP_CKV;2;EUR;75000000.00;75000000.00;2;31/07/2023;
5;20230731;1;1;GEL_2841000;0;0;1;;CTP_CKV;2;EUR;5446039.62;5446039.62;2;31/07/2023;
5;20230731;1;1;GEL_2842000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2843000;0;0;1;;CTP_CKV;2;EUR;6579530.00;6579530.00;2;31/07/2023;
5;20230731;1;1;GEL_2843100;0;0;1;;CTP_CKV;2;EUR;10765.29;10765.29;2;31/07/2023;
5;20230731;1;1;GEL_2844000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2844001;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2850000;0;0;1;;CTP_CKV;2;EUR;33421623.58;33421623.58;2;31/07/2023;
5;20230731;1;1;GEL_2850001;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/07/2023;
5;20230731;1;1;GEL_2860000;0;0;1;;CTP_CKV;2;EUR;8365188.02;8365188.02;2;31/07/2023;
5;20230731;1;1;GEL_2860000;0;0;504;;CTP_CKV;2;EUR;8365188.02;8365188.02;2;31/07/2023;
